index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
10951,2012-04-06,1,1,4,10,0,5,1,1,0.36,0.4,0.3284,238,1
10952,2012-04-06,1,1,4,11,0,5,1,1,0.4,0.37,0.2985,291,1
10953,2012-04-06,1,1,4,12,0,5,1,1,0.42,0.35,0.2985,337,1
10954,2012-04-06,1,1,4,13,0,5,1,1,0.44,0.33,0.3284,411,1
10955,2012-04-06,1,1,4,14,0,5,1,1,0.48,0.29,0.3881,490,1
10956,2012-04-06,1,1,4,15,0,5,1,1,0.5,0.27,0.2836,537,1
10957,2012-04-06,1,1,4,16,0,5,1,1,0.5,0.22,0.4179,536,1
10958,2012-04-06,1,1,4,17,0,5,1,1,0.52,0.23,0.4179,655,1
10959,2012-04-06,1,1,4,18,0,5,1,1,0.5,0.22,0.4627,484,1
10960,2012-04-06,1,1,4,19,0,5,1,1,0.48,0.23,0.2985,412,1
10961,2012-04-06,1,1,4,20,0,5,1,1,0.46,0.24,0.2836,252,1
10962,2012-04-06,1,1,4,21,0,5,1,1,0.44,0.26,0.1343,190,1
10963,2012-04-06,1,1,4,22,0,5,1,1,0.4,0.35,0.2239,158,0
10964,2012-04-06,1,1,4,23,0,5,1,1,0.42,0.3,0.2836,113,0
10965,2012-04-07,1,1,4,0,0,6,0,1,0.42,0.26,0.2985,94,0
10966,2012-04-07,1,1,4,1,0,6,0,1,0.4,0.28,0.2537,69,0
10967,2012-04-07,1,1,4,2,0,6,0,1,0.36,0.29,0.3582,36,0
10968,2012-04-07,1,1,4,3,0,6,0,1,0.36,0.32,0.2537,28,0
10969,2012-04-07,1,1,4,4,0,6,0,1,0.32,0.36,0.1642,7,0
10970,2012-04-07,1,1,4,5,0,6,0,1,0.32,0.33,0.1642,2,0
10971,2012-04-07,1,1,4,6,0,6,0,1,0.32,0.36,0.194,19,1
10972,2012-04-07,1,1,4,7,0,6,0,1,0.32,0.33,0.2836,54,1
10973,2012-04-07,1,1,4,8,0,6,0,1,0.34,0.34,0.2537,123,1
10974,2012-04-07,1,1,4,9,0,6,0,1,0.4,0.3,0.2537,276,1
10975,2012-04-07,1,1,4,10,0,6,0,1,0.42,0.28,0.2537,363,1
10976,2012-04-07,1,1,4,11,0,6,0,1,0.44,0.24,0.2985,495,1
10977,2012-04-07,1,1,4,12,0,6,0,1,0.46,0.23,0.3881,590,1
10978,2012-04-07,1,1,4,13,0,6,0,1,0.5,0.22,0.194,643,1
10979,2012-04-07,1,1,4,14,0,6,0,1,0.5,0.22,0.2985,578,1
10980,2012-04-07,1,1,4,15,0,6,0,1,0.52,0.19,0.4179,626,1
10981,2012-04-07,1,1,4,16,0,6,0,1,0.54,0.19,0.3881,615,1
10982,2012-04-07,1,1,4,17,0,6,0,1,0.54,0.19,0.4179,567,1
10983,2012-04-07,1,1,4,18,0,6,0,1,0.54,0.18,0.2985,517,1
10984,2012-04-07,1,1,4,19,0,6,0,1,0.54,0.16,0.3284,413,1
10985,2012-04-07,1,1,4,20,0,6,0,1,0.5,0.2,0.2239,208,1
10986,2012-04-07,1,1,4,21,0,6,0,1,0.5,0.2,0.194,234,1
10987,2012-04-07,1,1,4,22,0,6,0,1,0.48,0.2,0.194,182,0
10988,2012-04-07,1,1,4,23,0,6,0,1,0.46,0.23,0.2239,118,0
10989,2012-04-08,1,1,4,0,0,0,0,1,0.44,0.24,0.2239,85,0
10990,2012-04-08,1,1,4,1,0,0,0,1,0.44,0.24,0.2239,64,0
10991,2012-04-08,1,1,4,2,0,0,0,1,0.44,0.24,0.2239,32,0
10992,2012-04-08,1,1,4,3,0,0,0,1,0.42,0.26,0.1343,26,0
10993,2012-04-08,1,1,4,4,0,0,0,1,0.4,0.4,0.0,7,0
10994,2012-04-08,1,1,4,5,0,0,0,1,0.38,0.46,0.0,12,0
10995,2012-04-08,1,1,4,6,0,0,0,1,0.36,0.37,0.0,28,1
10996,2012-04-08,1,1,4,7,0,0,0,1,0.38,0.27,0.1642,37,1
10997,2012-04-08,1,1,4,8,0,0,0,1,0.4,0.3,0.194,84,1
10998,2012-04-08,1,1,4,9,0,0,0,1,0.44,0.26,0.2239,179,1
10999,2012-04-08,1,1,4,10,0,0,0,1,0.5,0.25,0.2239,299,1
11000,2012-04-08,1,1,4,11,0,0,0,1,0.5,0.25,0.2836,404,1
11001,2012-04-08,1,1,4,12,0,0,0,1,0.54,0.24,0.2537,457,1
11002,2012-04-08,1,1,4,13,0,0,0,1,0.58,0.23,0.1642,483,1
11003,2012-04-08,1,1,4,14,0,0,0,1,0.6,0.18,0.4478,503,1
11004,2012-04-08,1,1,4,15,0,0,0,1,0.62,0.17,0.3582,486,1
11005,2012-04-08,1,1,4,16,0,0,0,1,0.64,0.19,0.3284,476,1
11006,2012-04-08,1,1,4,17,0,0,0,1,0.62,0.22,0.2985,411,1
11007,2012-04-08,1,1,4,18,0,0,0,1,0.62,0.25,0.3284,310,1
11008,2012-04-08,1,1,4,19,0,0,0,1,0.6,0.23,0.3881,276,1
11009,2012-04-08,1,1,4,20,0,0,0,1,0.56,0.28,0.4179,211,1
11010,2012-04-08,1,1,4,21,0,0,0,1,0.52,0.34,0.2239,130,1
11011,2012-04-08,1,1,4,22,0,0,0,1,0.5,0.36,0.2239,118,0
11012,2012-04-08,1,1,4,23,0,0,0,1,0.5,0.39,0.2537,51,0
11013,2012-04-09,1,1,4,0,0,1,1,1,0.48,0.39,0.2836,37,0
11014,2012-04-09,1,1,4,1,0,1,1,1,0.46,0.41,0.1343,16,0
11015,2012-04-09,1,1,4,2,0,1,1,1,0.46,0.31,0.194,6,0
11016,2012-04-09,1,1,4,3,0,1,1,1,0.44,0.3,0.1642,3,0
11017,2012-04-09,1,1,4,4,0,1,1,1,0.44,0.24,0.194,5,0
11018,2012-04-09,1,1,4,5,0,1,1,1,0.44,0.24,0.194,32,0
11019,2012-04-09,1,1,4,6,0,1,1,1,0.42,0.26,0.2239,111,1
11020,2012-04-09,1,1,4,7,0,1,1,1,0.42,0.28,0.194,331,1
11021,2012-04-09,1,1,4,8,0,1,1,1,0.44,0.3,0.194,617,1
11022,2012-04-09,1,1,4,9,0,1,1,1,0.46,0.31,0.3582,286,1
11023,2012-04-09,1,1,4,10,0,1,1,1,0.5,0.27,0.4925,178,1
11024,2012-04-09,1,1,4,11,0,1,1,1,0.52,0.27,0.4179,223,1
11025,2012-04-09,1,1,4,12,0,1,1,1,0.54,0.28,0.7164,280,1
11026,2012-04-09,1,1,4,13,0,1,1,1,0.54,0.28,0.5821,281,1
11027,2012-04-09,1,1,4,14,0,1,1,1,0.56,0.28,0.5522,218,1
11028,2012-04-09,1,1,4,15,0,1,1,1,0.58,0.28,0.5522,255,1
11029,2012-04-09,1,1,4,16,0,1,1,1,0.56,0.3,0.4179,391,1
11030,2012-04-09,1,1,4,17,0,1,1,1,0.54,0.32,0.4179,632,1
11031,2012-04-09,1,1,4,18,0,1,1,1,0.54,0.34,0.2985,646,1
11032,2012-04-09,1,1,4,19,0,1,1,1,0.52,0.34,0.3582,421,1
11033,2012-04-09,1,1,4,20,0,1,1,1,0.5,0.36,0.4478,276,1
11034,2012-04-09,1,1,4,21,0,1,1,3,0.48,0.41,0.4179,165,1
11035,2012-04-09,1,1,4,22,0,1,1,2,0.46,0.41,0.4925,108,0
11036,2012-04-09,1,1,4,23,0,1,1,1,0.44,0.44,0.2985,67,0
11037,2012-04-10,1,1,4,0,0,2,1,2,0.44,0.47,0.2836,26,0
11038,2012-04-10,1,1,4,1,0,2,1,1,0.42,0.5,0.2239,9,0
11039,2012-04-10,1,1,4,2,0,2,1,1,0.36,0.71,0.1343,2,0
11040,2012-04-10,1,1,4,3,0,2,1,1,0.36,0.71,0.1343,2,0
11041,2012-04-10,1,1,4,4,0,2,1,1,0.34,0.71,0.1343,2,0
11042,2012-04-10,1,1,4,5,0,2,1,1,0.34,0.71,0.1343,24,0
11043,2012-04-10,1,1,4,6,0,2,1,1,0.34,0.71,0.1045,103,1
11044,2012-04-10,1,1,4,7,0,2,1,1,0.34,0.71,0.1045,384,1
11045,2012-04-10,1,1,4,8,0,2,1,1,0.38,0.62,0.1343,692,1
11046,2012-04-10,1,1,4,9,0,2,1,1,0.42,0.67,0.194,319,1
11047,2012-04-10,1,1,4,10,0,2,1,1,0.46,0.47,0.1642,181,1
11048,2012-04-10,1,1,4,11,0,2,1,1,0.5,0.36,0.0,239,1
11049,2012-04-10,1,1,4,12,0,2,1,1,0.54,0.22,0.2836,259,1
11050,2012-04-10,1,1,4,13,0,2,1,1,0.52,0.23,0.1642,283,1
11051,2012-04-10,1,1,4,14,0,2,1,1,0.54,0.24,0.194,224,1
11052,2012-04-10,1,1,4,15,0,2,1,1,0.56,0.21,0.2985,203,1
11053,2012-04-10,1,1,4,16,0,2,1,1,0.58,0.21,0.2537,362,1
11054,2012-04-10,1,1,4,17,0,2,1,1,0.56,0.21,0.5224,744,1
11055,2012-04-10,1,1,4,18,0,2,1,1,0.54,0.22,0.4179,704,1
11056,2012-04-10,1,1,4,19,0,2,1,1,0.52,0.2,0.3582,479,1
11057,2012-04-10,1,1,4,20,0,2,1,1,0.46,0.28,0.3881,282,1
11058,2012-04-10,1,1,4,21,0,2,1,1,0.44,0.3,0.4478,206,1
11059,2012-04-10,1,1,4,22,0,2,1,1,0.4,0.37,0.4925,127,0
11060,2012-04-10,1,1,4,23,0,2,1,1,0.36,0.4,0.4179,62,0
11061,2012-04-11,1,1,4,0,0,3,1,1,0.34,0.36,0.4179,30,0
11062,2012-04-11,1,1,4,1,0,3,1,1,0.34,0.39,0.2836,12,0
11063,2012-04-11,1,1,4,2,0,3,1,1,0.32,0.45,0.2836,2,0
11064,2012-04-11,1,1,4,3,0,3,1,1,0.3,0.49,0.2239,2,0
11065,2012-04-11,1,1,4,5,0,3,1,1,0.28,0.56,0.194,27,0
11066,2012-04-11,1,1,4,6,0,3,1,1,0.28,0.56,0.1045,106,1
11067,2012-04-11,1,1,4,7,0,3,1,1,0.28,0.52,0.1343,321,1
11068,2012-04-11,1,1,4,8,0,3,1,1,0.3,0.49,0.2239,595,1
11069,2012-04-11,1,1,4,9,0,3,1,2,0.32,0.49,0.2985,302,1
11070,2012-04-11,1,1,4,10,0,3,1,2,0.34,0.49,0.3284,153,1
11071,2012-04-11,1,1,4,11,0,3,1,2,0.38,0.43,0.3284,180,1
11072,2012-04-11,1,1,4,12,0,3,1,2,0.36,0.46,0.3881,182,1
11073,2012-04-11,1,1,4,13,0,3,1,2,0.4,0.4,0.3582,163,1
11074,2012-04-11,1,1,4,14,0,3,1,1,0.36,0.57,0.194,135,1
11075,2012-04-11,1,1,4,15,0,3,1,3,0.38,0.46,0.2239,202,1
11076,2012-04-11,1,1,4,16,0,3,1,1,0.44,0.33,0.2985,307,1
11077,2012-04-11,1,1,4,17,0,3,1,1,0.42,0.35,0.3881,579,1
11078,2012-04-11,1,1,4,18,0,3,1,3,0.4,0.43,0.4179,585,1
11079,2012-04-11,1,1,4,19,0,3,1,1,0.4,0.4,0.3582,384,1
11080,2012-04-11,1,1,4,20,0,3,1,1,0.36,0.46,0.3284,235,1
11081,2012-04-11,1,1,4,21,0,3,1,1,0.34,0.57,0.3881,165,1
11082,2012-04-11,1,1,4,22,0,3,1,1,0.34,0.57,0.3284,134,0
11083,2012-04-11,1,1,4,23,0,3,1,1,0.34,0.57,0.2985,61,0
11084,2012-04-12,1,1,4,0,0,4,1,1,0.32,0.66,0.2836,23,0
11085,2012-04-12,1,1,4,1,0,4,1,1,0.32,0.66,0.2239,9,0
11086,2012-04-12,1,1,4,2,0,4,1,1,0.32,0.61,0.2836,4,0
11087,2012-04-12,1,1,4,3,0,4,1,1,0.32,0.61,0.2537,5,0
11088,2012-04-12,1,1,4,4,0,4,1,1,0.3,0.61,0.2239,1,0
11089,2012-04-12,1,1,4,5,0,4,1,1,0.3,0.61,0.2239,21,0
11090,2012-04-12,1,1,4,6,0,4,1,1,0.3,0.65,0.2537,96,1
11091,2012-04-12,1,1,4,7,0,4,1,1,0.3,0.65,0.3284,306,1
11092,2012-04-12,1,1,4,8,0,4,1,1,0.32,0.66,0.3284,624,1
11093,2012-04-12,1,1,4,9,0,4,1,1,0.36,0.57,0.3582,287,1
11094,2012-04-12,1,1,4,10,0,4,1,1,0.4,0.5,0.2985,141,1
11095,2012-04-12,1,1,4,11,0,4,1,1,0.42,0.47,0.2985,224,1
11096,2012-04-12,1,1,4,12,0,4,1,1,0.46,0.41,0.4478,259,1
11097,2012-04-12,1,1,4,13,0,4,1,1,0.48,0.36,0.4478,203,1
11098,2012-04-12,1,1,4,14,0,4,1,1,0.5,0.31,0.3284,224,1
11099,2012-04-12,1,1,4,15,0,4,1,1,0.48,0.31,0.2537,211,1
11100,2012-04-12,1,1,4,16,0,4,1,1,0.48,0.31,0.2836,353,1
11101,2012-04-12,1,1,4,17,0,4,1,1,0.5,0.27,0.3881,656,1
11102,2012-04-12,1,1,4,18,0,4,1,1,0.5,0.27,0.3881,610,1
11103,2012-04-12,1,1,4,19,0,4,1,1,0.46,0.31,0.2985,433,1
11104,2012-04-12,1,1,4,20,0,4,1,1,0.44,0.33,0.2537,280,1
11105,2012-04-12,1,1,4,21,0,4,1,1,0.42,0.35,0.1343,187,1
11106,2012-04-12,1,1,4,22,0,4,1,1,0.42,0.35,0.194,158,0
11107,2012-04-12,1,1,4,23,0,4,1,1,0.42,0.35,0.194,94,0
11108,2012-04-13,1,1,4,0,0,5,1,1,0.4,0.37,0.2537,55,0
11109,2012-04-13,1,1,4,1,0,5,1,1,0.36,0.46,0.194,30,0
11110,2012-04-13,1,1,4,2,0,5,1,1,0.34,0.49,0.194,11,0
11111,2012-04-13,1,1,4,3,0,5,1,1,0.34,0.61,0.1642,11,0
11112,2012-04-13,1,1,4,4,0,5,1,2,0.34,0.53,0.1343,5,0
11113,2012-04-13,1,1,4,5,0,5,1,2,0.34,0.53,0.1642,21,0
11114,2012-04-13,1,1,4,6,0,5,1,1,0.32,0.57,0.1642,84,1
11115,2012-04-13,1,1,4,7,0,5,1,1,0.34,0.61,0.2239,296,1
11116,2012-04-13,1,1,4,8,0,5,1,1,0.38,0.46,0.1642,563,1
11117,2012-04-13,1,1,4,9,0,5,1,1,0.42,0.41,0.1642,330,1
11118,2012-04-13,1,1,4,10,0,5,1,1,0.44,0.38,0.194,192,1
11119,2012-04-13,1,1,4,11,0,5,1,1,0.46,0.36,0.1343,233,1
11120,2012-04-13,1,1,4,12,0,5,1,1,0.5,0.31,0.0,322,1
11121,2012-04-13,1,1,4,13,0,5,1,1,0.52,0.27,0.2836,358,1
11122,2012-04-13,1,1,4,14,0,5,1,1,0.52,0.27,0.0,348,1
11123,2012-04-13,1,1,4,15,0,5,1,1,0.54,0.28,0.2537,352,1
11124,2012-04-13,1,1,4,16,0,5,1,1,0.56,0.26,0.2537,463,1
11125,2012-04-13,1,1,4,17,0,5,1,1,0.56,0.24,0.1642,738,1
11126,2012-04-13,1,1,4,18,0,5,1,1,0.54,0.26,0.1343,671,1
11127,2012-04-13,1,1,4,19,0,5,1,1,0.54,0.24,0.1642,427,1
11128,2012-04-13,1,1,4,20,0,5,1,1,0.5,0.29,0.1343,286,1
11129,2012-04-13,1,1,4,21,0,5,1,1,0.5,0.36,0.0,189,1
11130,2012-04-13,1,1,4,22,0,5,1,1,0.44,0.62,0.1045,215,0
11131,2012-04-13,1,1,4,23,0,5,1,1,0.42,0.62,0.0896,198,0
11132,2012-04-14,1,1,4,0,0,6,0,1,0.4,0.58,0.1343,96,0
11133,2012-04-14,1,1,4,1,0,6,0,1,0.4,0.58,0.1343,70,0
11134,2012-04-14,1,1,4,2,0,6,0,1,0.38,0.66,0.1343,56,0
11135,2012-04-14,1,1,4,3,0,6,0,1,0.36,0.66,0.0896,32,0
11136,2012-04-14,1,1,4,4,0,6,0,1,0.36,0.71,0.1045,14,0
11137,2012-04-14,1,1,4,5,0,6,0,1,0.36,0.66,0.1045,7,0
11138,2012-04-14,1,1,4,6,0,6,0,1,0.34,0.76,0.1642,21,1
11139,2012-04-14,1,1,4,7,0,6,0,1,0.36,0.71,0.1045,64,1
11140,2012-04-14,1,1,4,8,0,6,0,1,0.36,0.71,0.1343,160,1
11141,2012-04-14,1,1,4,9,0,6,0,1,0.42,0.54,0.1343,265,1
11142,2012-04-14,1,1,4,10,0,6,0,1,0.46,0.51,0.1642,406,1
11143,2012-04-14,1,1,4,11,0,6,0,1,0.52,0.45,0.194,564,1
11144,2012-04-14,1,1,4,12,0,6,0,1,0.58,0.35,0.2537,678,1
11145,2012-04-14,1,1,4,13,0,6,0,1,0.62,0.33,0.2985,678,1
11146,2012-04-14,1,1,4,14,0,6,0,2,0.64,0.27,0.4478,660,1
11147,2012-04-14,1,1,4,15,0,6,0,2,0.64,0.27,0.3582,658,1
11148,2012-04-14,1,1,4,16,0,6,0,2,0.64,0.27,0.3582,582,1
11149,2012-04-14,1,1,4,17,0,6,0,2,0.62,0.33,0.2537,560,1
11150,2012-04-14,1,1,4,18,0,6,0,2,0.62,0.35,0.2239,481,1
11151,2012-04-14,1,1,4,19,0,6,0,2,0.6,0.4,0.1642,459,1
11152,2012-04-14,1,1,4,20,0,6,0,2,0.56,0.46,0.1343,321,1
11153,2012-04-14,1,1,4,21,0,6,0,2,0.56,0.43,0.1343,220,1
11154,2012-04-14,1,1,4,22,0,6,0,2,0.54,0.52,0.1642,212,0
11155,2012-04-14,1,1,4,23,0,6,0,2,0.54,0.56,0.194,196,0
11156,2012-04-15,1,1,4,0,0,0,0,2,0.54,0.56,0.194,124,0
11157,2012-04-15,1,1,4,1,0,0,0,2,0.54,0.56,0.1642,106,0
11158,2012-04-15,1,1,4,2,0,0,0,2,0.54,0.56,0.1045,74,0
11159,2012-04-15,1,1,4,3,0,0,0,2,0.52,0.59,0.1343,45,0
11160,2012-04-15,1,1,4,4,0,0,0,2,0.54,0.52,0.0,12,0
11161,2012-04-15,1,1,4,5,0,0,0,1,0.5,0.68,0.1642,10,0
11162,2012-04-15,1,1,4,6,0,0,0,1,0.5,0.63,0.1343,16,1
11163,2012-04-15,1,1,4,7,0,0,0,1,0.5,0.63,0.1045,46,1
11164,2012-04-15,1,1,4,8,0,0,0,1,0.52,0.59,0.0,97,1
11165,2012-04-15,1,1,4,9,0,0,0,1,0.54,0.56,0.2239,251,1
11166,2012-04-15,1,1,4,10,0,0,0,1,0.58,0.53,0.2239,421,1
11167,2012-04-15,1,1,4,11,0,0,0,1,0.62,0.46,0.2985,528,1
11168,2012-04-15,1,1,4,12,0,0,0,1,0.64,0.44,0.2836,635,1
11169,2012-04-15,1,1,4,13,0,0,0,1,0.66,0.44,0.2836,681,1
11170,2012-04-15,1,1,4,14,0,0,0,1,0.7,0.39,0.2836,628,1
11171,2012-04-15,1,1,4,15,0,0,0,1,0.7,0.39,0.3881,617,1
11172,2012-04-15,1,1,4,16,0,0,0,1,0.72,0.39,0.3582,616,1
11173,2012-04-15,1,1,4,17,0,0,0,1,0.7,0.42,0.3284,623,1
11174,2012-04-15,1,1,4,18,0,0,0,1,0.7,0.42,0.2537,479,1
11175,2012-04-15,1,1,4,19,0,0,0,1,0.7,0.42,0.2537,379,1
11176,2012-04-15,1,1,4,20,0,0,0,1,0.64,0.5,0.2239,291,1
11177,2012-04-15,1,1,4,21,0,0,0,1,0.62,0.57,0.2537,229,1
11178,2012-04-15,1,1,4,22,0,0,0,1,0.68,0.44,0.3582,134,0
11179,2012-04-15,1,1,4,23,0,0,0,1,0.66,0.5,0.3881,90,0
11180,2012-04-16,1,1,4,0,1,1,0,1,0.64,0.53,0.3284,41,0
11181,2012-04-16,1,1,4,1,1,1,0,1,0.62,0.61,0.3582,28,0
11182,2012-04-16,1,1,4,2,1,1,0,1,0.6,0.64,0.2537,14,0
11183,2012-04-16,1,1,4,3,1,1,0,1,0.58,0.68,0.194,8,0
11184,2012-04-16,1,1,4,4,1,1,0,1,0.54,0.77,0.2239,6,0
11185,2012-04-16,1,1,4,5,1,1,0,1,0.54,0.77,0.2239,38,0
11186,2012-04-16,1,1,4,6,1,1,0,1,0.52,0.83,0.1642,133,1
11187,2012-04-16,1,1,4,7,1,1,0,1,0.52,0.83,0.1343,387,1
11188,2012-04-16,1,1,4,8,1,1,0,2,0.56,0.83,0.1642,597,1
11189,2012-04-16,1,1,4,9,1,1,0,1,0.62,0.69,0.2239,297,1
11190,2012-04-16,1,1,4,10,1,1,0,1,0.62,0.69,0.2537,224,1
11191,2012-04-16,1,1,4,11,1,1,0,1,0.64,0.65,0.2537,251,1
11192,2012-04-16,1,1,4,12,1,1,0,1,0.68,0.57,0.2537,271,1
11193,2012-04-16,1,1,4,13,1,1,0,1,0.74,0.45,0.2985,263,1
11194,2012-04-16,1,1,4,14,1,1,0,1,0.76,0.45,0.3284,288,1
11195,2012-04-16,1,1,4,15,1,1,0,1,0.8,0.33,0.4478,275,1
11196,2012-04-16,1,1,4,16,1,1,0,1,0.8,0.33,0.4627,358,1
11197,2012-04-16,1,1,4,17,1,1,0,1,0.8,0.33,0.3881,712,1
11198,2012-04-16,1,1,4,18,1,1,0,1,0.8,0.31,0.3881,676,1
11199,2012-04-16,1,1,4,19,1,1,0,1,0.76,0.35,0.3881,522,1
11200,2012-04-16,1,1,4,20,1,1,0,1,0.74,0.37,0.2985,375,1
11201,2012-04-16,1,1,4,21,1,1,0,1,0.68,0.51,0.2537,271,1
11202,2012-04-16,1,1,4,22,1,1,0,1,0.68,0.51,0.2537,214,0
11203,2012-04-16,1,1,4,23,1,1,0,1,0.7,0.45,0.2985,121,0
11204,2012-04-17,1,1,4,0,0,2,1,1,0.66,0.54,0.194,43,0
11205,2012-04-17,1,1,4,1,0,2,1,1,0.64,0.57,0.1642,11,0
11206,2012-04-17,1,1,4,2,0,2,1,1,0.56,0.83,0.1045,4,0
11207,2012-04-17,1,1,4,3,0,2,1,1,0.56,0.83,0.0896,6,0
11208,2012-04-17,1,1,4,4,0,2,1,1,0.66,0.44,0.2239,9,0
11209,2012-04-17,1,1,4,5,0,2,1,1,0.6,0.53,0.2537,30,0
11210,2012-04-17,1,1,4,6,0,2,1,1,0.6,0.46,0.2537,144,1
11211,2012-04-17,1,1,4,7,0,2,1,1,0.6,0.43,0.2537,461,1
11212,2012-04-17,1,1,4,8,0,2,1,1,0.6,0.43,0.2239,673,1
11213,2012-04-17,1,1,4,9,0,2,1,1,0.6,0.38,0.4925,400,1
11214,2012-04-17,1,1,4,10,0,2,1,1,0.6,0.38,0.4179,217,1
11215,2012-04-17,1,1,4,11,0,2,1,1,0.6,0.33,0.4179,239,1
11216,2012-04-17,1,1,4,12,0,2,1,1,0.6,0.33,0.3582,244,1
11217,2012-04-17,1,1,4,13,0,2,1,1,0.62,0.29,0.2537,239,1
11218,2012-04-17,1,1,4,14,0,2,1,1,0.64,0.27,0.2836,257,1
11219,2012-04-17,1,1,4,15,0,2,1,1,0.66,0.24,0.3284,308,1
11220,2012-04-17,1,1,4,16,0,2,1,1,0.68,0.22,0.3582,370,1
11221,2012-04-17,1,1,4,17,0,2,1,1,0.64,0.25,0.2985,781,1
11222,2012-04-17,1,1,4,18,0,2,1,1,0.64,0.25,0.2836,775,1
11223,2012-04-17,1,1,4,19,0,2,1,1,0.6,0.26,0.2537,537,1
11224,2012-04-17,1,1,4,20,0,2,1,1,0.6,0.23,0.2836,402,1
11225,2012-04-17,1,1,4,21,0,2,1,1,0.56,0.26,0.2985,297,1
11226,2012-04-17,1,1,4,22,0,2,1,1,0.54,0.3,0.2537,162,0
11227,2012-04-17,1,1,4,23,0,2,1,1,0.54,0.32,0.2239,82,0
11228,2012-04-18,1,1,4,0,0,3,1,1,0.54,0.32,0.1642,38,0
11229,2012-04-18,1,1,4,1,0,3,1,1,0.52,0.34,0.194,14,0
11230,2012-04-18,1,1,4,2,0,3,1,2,0.5,0.42,0.194,9,0
11231,2012-04-18,1,1,4,3,0,3,1,2,0.5,0.42,0.2239,6,0
11232,2012-04-18,1,1,4,4,0,3,1,2,0.5,0.42,0.2836,7,0
11233,2012-04-18,1,1,4,5,0,3,1,2,0.5,0.39,0.2836,34,0
11234,2012-04-18,1,1,4,6,0,3,1,2,0.5,0.39,0.2836,134,1
11235,2012-04-18,1,1,4,7,0,3,1,2,0.5,0.39,0.194,418,1
11236,2012-04-18,1,1,4,8,0,3,1,3,0.5,0.39,0.194,576,1
11237,2012-04-18,1,1,4,9,0,3,1,3,0.48,0.44,0.2985,265,1
11238,2012-04-18,1,1,4,10,0,3,1,3,0.48,0.47,0.2239,147,1
11239,2012-04-18,1,1,4,11,0,3,1,3,0.46,0.47,0.2537,119,1
11240,2012-04-18,1,1,4,12,0,3,1,3,0.46,0.51,0.1045,110,1
11241,2012-04-18,1,1,4,13,0,3,1,3,0.46,0.59,0.0,64,1
11242,2012-04-18,1,1,4,14,0,3,1,3,0.44,0.72,0.1045,51,1
11243,2012-04-18,1,1,4,15,0,3,1,3,0.42,0.77,0.194,98,1
11244,2012-04-18,1,1,4,16,0,3,1,2,0.42,0.77,0.2239,235,1
11245,2012-04-18,1,1,4,17,0,3,1,2,0.42,0.77,0.194,488,1
11246,2012-04-18,1,1,4,18,0,3,1,2,0.42,0.77,0.0,505,1
11247,2012-04-18,1,1,4,19,0,3,1,2,0.42,0.77,0.1343,368,1
11248,2012-04-18,1,1,4,20,0,3,1,2,0.42,0.77,0.1045,260,1
11249,2012-04-18,1,1,4,21,0,3,1,2,0.42,0.82,0.0896,189,1
11250,2012-04-18,1,1,4,22,0,3,1,2,0.42,0.77,0.0896,162,0
11251,2012-04-18,1,1,4,23,0,3,1,2,0.42,0.77,0.0,70,0
11252,2012-04-19,1,1,4,0,0,4,1,3,0.42,0.77,0.0,25,0
11253,2012-04-19,1,1,4,1,0,4,1,3,0.42,0.77,0.1045,13,0
11254,2012-04-19,1,1,4,2,0,4,1,2,0.42,0.77,0.0,6,0
11255,2012-04-19,1,1,4,3,0,4,1,2,0.42,0.77,0.0,4,0
11256,2012-04-19,1,1,4,4,0,4,1,2,0.42,0.71,0.0,4,0
11257,2012-04-19,1,1,4,5,0,4,1,1,0.4,0.82,0.0,30,0
11258,2012-04-19,1,1,4,6,0,4,1,2,0.4,0.82,0.1045,120,1
11259,2012-04-19,1,1,4,7,0,4,1,2,0.4,0.82,0.1343,406,1
11260,2012-04-19,1,1,4,8,0,4,1,2,0.42,0.82,0.1045,677,1
11261,2012-04-19,1,1,4,9,0,4,1,2,0.46,0.72,0.0,301,1
11262,2012-04-19,1,1,4,10,0,4,1,1,0.48,0.63,0.0896,189,1
11263,2012-04-19,1,1,4,11,0,4,1,1,0.52,0.48,0.0,229,1
11264,2012-04-19,1,1,4,12,0,4,1,1,0.54,0.49,0.0,264,1
11265,2012-04-19,1,1,4,13,0,4,1,1,0.56,0.46,0.0,238,1
11266,2012-04-19,1,1,4,14,0,4,1,1,0.58,0.43,0.0,237,1
11267,2012-04-19,1,1,4,15,0,4,1,1,0.6,0.43,0.0,262,1
11268,2012-04-19,1,1,4,16,0,4,1,1,0.62,0.41,0.1045,387,1
11269,2012-04-19,1,1,4,17,0,4,1,1,0.6,0.43,0.0896,748,1
11270,2012-04-19,1,1,4,18,0,4,1,1,0.6,0.43,0.0896,776,1
11271,2012-04-19,1,1,4,19,0,4,1,1,0.58,0.46,0.1343,586,1
11272,2012-04-19,1,1,4,20,0,4,1,1,0.56,0.49,0.2239,404,1
11273,2012-04-19,1,1,4,21,0,4,1,1,0.52,0.55,0.1045,267,1
11274,2012-04-19,1,1,4,22,0,4,1,1,0.52,0.59,0.194,248,0
11275,2012-04-19,1,1,4,23,0,4,1,1,0.5,0.63,0.1045,144,0
