,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
12459,12460,2012-06-08,2,1,6,8,0,5,1,1,0.58,0.6,0.0896,700
12460,12461,2012-06-08,2,1,6,9,0,5,1,1,0.62,0.53,0.1642,382
12461,12462,2012-06-08,2,1,6,10,0,5,1,1,0.66,0.47,0.2537,249
12462,12463,2012-06-08,2,1,6,11,0,5,1,1,0.7,0.42,0.2537,264
12463,12464,2012-06-08,2,1,6,12,0,5,1,1,0.72,0.39,0.3284,369
12464,12465,2012-06-08,2,1,6,13,0,5,1,1,0.74,0.37,0.2537,416
12465,12466,2012-06-08,2,1,6,14,0,5,1,1,0.76,0.31,0.3881,373
12466,12467,2012-06-08,2,1,6,15,0,5,1,1,0.76,0.29,0.2836,397
12467,12468,2012-06-08,2,1,6,16,0,5,1,1,0.76,0.29,0.2985,523
12468,12469,2012-06-08,2,1,6,17,0,5,1,1,0.76,0.29,0.194,793
12469,12470,2012-06-08,2,1,6,18,0,5,1,1,0.76,0.27,0.2239,723
12470,12471,2012-06-08,2,1,6,19,0,5,1,1,0.74,0.3,0.2239,555
12471,12472,2012-06-08,2,1,6,20,0,5,1,1,0.72,0.32,0.1343,408
12472,12473,2012-06-08,2,1,6,21,0,5,1,1,0.7,0.37,0.1343,339
12473,12474,2012-06-08,2,1,6,22,0,5,1,1,0.68,0.41,0.1045,291
12474,12475,2012-06-08,2,1,6,23,0,5,1,1,0.64,0.57,0.1642,215
12475,12476,2012-06-09,2,1,6,0,0,6,0,1,0.64,0.53,0.1045,206
12476,12477,2012-06-09,2,1,6,1,0,6,0,1,0.64,0.53,0.0896,123
12477,12478,2012-06-09,2,1,6,2,0,6,0,1,0.64,0.5,0.2239,89
12478,12479,2012-06-09,2,1,6,3,0,6,0,1,0.62,0.57,0.0,40
12479,12480,2012-06-09,2,1,6,4,0,6,0,1,0.62,0.57,0.0,8
12480,12481,2012-06-09,2,1,6,5,0,6,0,1,0.6,0.56,0.1045,19
12481,12482,2012-06-09,2,1,6,6,0,6,0,1,0.56,0.64,0.1045,80
12482,12483,2012-06-09,2,1,6,7,0,6,0,1,0.58,0.64,0.1045,87
12483,12484,2012-06-09,2,1,6,8,0,6,0,1,0.62,0.61,0.1045,244
12484,12485,2012-06-09,2,1,6,9,0,6,0,1,0.64,0.57,0.1642,340
12485,12486,2012-06-09,2,1,6,10,0,6,0,1,0.7,0.51,0.1045,466
12486,12487,2012-06-09,2,1,6,11,0,6,0,1,0.76,0.35,0.0,569
12487,12488,2012-06-09,2,1,6,12,0,6,0,1,0.8,0.29,0.2537,531
12488,12489,2012-06-09,2,1,6,13,0,6,0,1,0.82,0.24,0.2836,585
12489,12490,2012-06-09,2,1,6,14,0,6,0,1,0.82,0.23,0.194,593
12490,12491,2012-06-09,2,1,6,15,0,6,0,1,0.84,0.2,0.2985,555
12491,12492,2012-06-09,2,1,6,16,0,6,0,1,0.82,0.24,0.194,534
12492,12493,2012-06-09,2,1,6,17,0,6,0,1,0.84,0.24,0.0,495
12493,12494,2012-06-09,2,1,6,18,0,6,0,1,0.82,0.24,0.2239,451
12494,12495,2012-06-09,2,1,6,19,0,6,0,1,0.8,0.29,0.1642,360
12495,12496,2012-06-09,2,1,6,20,0,6,0,1,0.76,0.35,0.2239,363
12496,12497,2012-06-09,2,1,6,21,0,6,0,1,0.74,0.4,0.194,316
12497,12498,2012-06-09,2,1,6,22,0,6,0,1,0.7,0.58,0.1642,214
12498,12499,2012-06-09,2,1,6,23,0,6,0,1,0.68,0.61,0.1642,230
12499,12500,2012-06-10,2,1,6,0,0,0,0,1,0.66,0.69,0.1045,158
12500,12501,2012-06-10,2,1,6,1,0,0,0,1,0.64,0.73,0.1343,116
12501,12502,2012-06-10,2,1,6,2,0,0,0,1,0.64,0.69,0.1343,73
12502,12503,2012-06-10,2,1,6,3,0,0,0,1,0.64,0.73,0.1045,29
12503,12504,2012-06-10,2,1,6,4,0,0,0,1,0.62,0.78,0.0896,10
12504,12505,2012-06-10,2,1,6,5,0,0,0,1,0.62,0.69,0.0896,13
12505,12506,2012-06-10,2,1,6,6,0,0,0,1,0.62,0.73,0.0,30
12506,12507,2012-06-10,2,1,6,7,0,0,0,1,0.6,0.78,0.1045,62
12507,12508,2012-06-10,2,1,6,8,0,0,0,1,0.64,0.73,0.0896,181
12508,12509,2012-06-10,2,1,6,9,0,0,0,1,0.7,0.58,0.0,266
12509,12510,2012-06-10,2,1,6,10,0,0,0,1,0.76,0.4,0.1045,413
12510,12511,2012-06-10,2,1,6,11,0,0,0,1,0.76,0.45,0.0896,499
12511,12512,2012-06-10,2,1,6,12,0,0,0,1,0.82,0.3,0.0,502
12512,12513,2012-06-10,2,1,6,13,0,0,0,1,0.84,0.28,0.1343,492
12513,12514,2012-06-10,2,1,6,14,0,0,0,1,0.84,0.3,0.1343,500
12514,12515,2012-06-10,2,1,6,15,0,0,0,1,0.84,0.3,0.2239,475
12515,12516,2012-06-10,2,1,6,16,0,0,0,1,0.84,0.36,0.2836,508
12516,12517,2012-06-10,2,1,6,17,0,0,0,1,0.82,0.41,0.2836,521
12517,12518,2012-06-10,2,1,6,18,0,0,0,1,0.82,0.38,0.2239,490
12518,12519,2012-06-10,2,1,6,19,0,0,0,1,0.82,0.28,0.2836,375
12519,12520,2012-06-10,2,1,6,20,0,0,0,1,0.76,0.48,0.1642,363
12520,12521,2012-06-10,2,1,6,21,0,0,0,1,0.72,0.62,0.1642,253
12521,12522,2012-06-10,2,1,6,22,0,0,0,1,0.7,0.65,0.1642,159
12522,12523,2012-06-10,2,1,6,23,0,0,0,1,0.72,0.58,0.1045,110
12523,12524,2012-06-11,2,1,6,0,0,1,1,1,0.7,0.65,0.1045,41
12524,12525,2012-06-11,2,1,6,1,0,1,1,1,0.66,0.74,0.1642,24
12525,12526,2012-06-11,2,1,6,2,0,1,1,1,0.66,0.74,0.1045,17
12526,12527,2012-06-11,2,1,6,3,0,1,1,1,0.64,0.78,0.1045,6
12527,12528,2012-06-11,2,1,6,4,0,1,1,1,0.64,0.78,0.1343,7
12528,12529,2012-06-11,2,1,6,5,0,1,1,1,0.64,0.78,0.1343,37
12529,12530,2012-06-11,2,1,6,6,0,1,1,1,0.62,0.83,0.1045,144
12530,12531,2012-06-11,2,1,6,7,0,1,1,1,0.64,0.78,0.1045,503
12531,12532,2012-06-11,2,1,6,8,0,1,1,1,0.66,0.74,0.1343,651
12532,12533,2012-06-11,2,1,6,9,0,1,1,1,0.7,0.65,0.1343,316
12533,12534,2012-06-11,2,1,6,10,0,1,1,1,0.72,0.62,0.1642,147
12534,12535,2012-06-11,2,1,6,11,0,1,1,2,0.76,0.48,0.2239,202
12535,12536,2012-06-11,2,1,6,12,0,1,1,2,0.8,0.43,0.194,261
12536,12537,2012-06-11,2,1,6,13,0,1,1,2,0.8,0.41,0.2985,248
12537,12538,2012-06-11,2,1,6,14,0,1,1,2,0.82,0.34,0.2836,259
12538,12539,2012-06-11,2,1,6,15,0,1,1,1,0.8,0.41,0.3582,259
12539,12540,2012-06-11,2,1,6,16,0,1,1,2,0.8,0.41,0.4179,427
12540,12541,2012-06-11,2,1,6,17,0,1,1,2,0.8,0.41,0.3582,800
12541,12542,2012-06-11,2,1,6,18,0,1,1,2,0.8,0.43,0.2985,831
12542,12543,2012-06-11,2,1,6,19,0,1,1,2,0.76,0.48,0.3284,596
12543,12544,2012-06-11,2,1,6,20,0,1,1,2,0.74,0.48,0.2239,394
12544,12545,2012-06-11,2,1,6,21,0,1,1,2,0.72,0.58,0.194,250
12545,12546,2012-06-11,2,1,6,22,0,1,1,2,0.72,0.58,0.194,164
12546,12547,2012-06-11,2,1,6,23,0,1,1,2,0.7,0.58,0.2239,80
12547,12548,2012-06-12,2,1,6,0,0,2,1,2,0.7,0.58,0.2239,28
12548,12549,2012-06-12,2,1,6,1,0,2,1,2,0.68,0.65,0.1642,16
12549,12550,2012-06-12,2,1,6,2,0,2,1,2,0.68,0.65,0.194,6
12550,12551,2012-06-12,2,1,6,3,0,2,1,2,0.66,0.69,0.2537,12
12551,12552,2012-06-12,2,1,6,4,0,2,1,3,0.6,0.88,0.1642,4
12552,12553,2012-06-12,2,1,6,5,0,2,1,3,0.6,0.88,0.1343,29
12553,12554,2012-06-12,2,1,6,6,0,2,1,2,0.6,0.88,0.1343,136
12554,12555,2012-06-12,2,1,6,7,0,2,1,3,0.62,0.88,0.2537,303
12555,12556,2012-06-12,2,1,6,8,0,2,1,2,0.62,0.88,0.2239,613
12556,12557,2012-06-12,2,1,6,9,0,2,1,2,0.64,0.89,0.2836,285
12557,12558,2012-06-12,2,1,6,10,0,2,1,3,0.64,0.89,0.2836,125
12558,12559,2012-06-12,2,1,6,11,0,2,1,3,0.66,0.83,0.3582,65
12559,12560,2012-06-12,2,1,6,12,0,2,1,3,0.66,0.83,0.2537,95
12560,12561,2012-06-12,2,1,6,13,0,2,1,3,0.66,0.83,0.194,59
12561,12562,2012-06-12,2,1,6,14,0,2,1,3,0.64,0.89,0.2537,60
12562,12563,2012-06-12,2,1,6,15,0,2,1,3,0.66,0.89,0.194,116
12563,12564,2012-06-12,2,1,6,16,0,2,1,2,0.66,0.89,0.2836,239
12564,12565,2012-06-12,2,1,6,17,0,2,1,2,0.66,0.89,0.2836,681
12565,12566,2012-06-12,2,1,6,18,0,2,1,1,0.68,0.83,0.194,653
12566,12567,2012-06-12,2,1,6,19,0,2,1,1,0.68,0.83,0.194,491
12567,12568,2012-06-12,2,1,6,20,0,2,1,1,0.68,0.83,0.194,386
12568,12569,2012-06-12,2,1,6,21,0,2,1,1,0.68,0.83,0.1045,274
12569,12570,2012-06-12,2,1,6,22,0,2,1,1,0.66,0.94,0.1045,207
12570,12571,2012-06-12,2,1,6,23,0,2,1,3,0.66,0.94,0.2239,89
12571,12572,2012-06-13,2,1,6,0,0,3,1,2,0.66,0.94,0.194,34
12572,12573,2012-06-13,2,1,6,1,0,3,1,1,0.64,0.78,0.0,28
12573,12574,2012-06-13,2,1,6,2,0,3,1,1,0.62,0.83,0.1343,4
12574,12575,2012-06-13,2,1,6,3,0,3,1,1,0.62,0.83,0.194,8
12575,12576,2012-06-13,2,1,6,4,0,3,1,1,0.6,0.83,0.1343,10
12576,12577,2012-06-13,2,1,6,5,0,3,1,1,0.6,0.83,0.194,40
12577,12578,2012-06-13,2,1,6,6,0,3,1,1,0.6,0.83,0.2239,194
12578,12579,2012-06-13,2,1,6,7,0,3,1,1,0.6,0.83,0.2985,505
12579,12580,2012-06-13,2,1,6,8,0,3,1,2,0.62,0.73,0.5224,713
12580,12581,2012-06-13,2,1,6,9,0,3,1,2,0.64,0.69,0.5821,352
12581,12582,2012-06-13,2,1,6,10,0,3,1,2,0.64,0.65,0.4179,198
12582,12583,2012-06-13,2,1,6,11,0,3,1,2,0.66,0.54,0.4478,246
12583,12584,2012-06-13,2,1,6,12,0,3,1,2,0.68,0.44,0.4179,334
12584,12585,2012-06-13,2,1,6,13,0,3,1,2,0.7,0.45,0.3881,255
12585,12586,2012-06-13,2,1,6,14,0,3,1,2,0.72,0.37,0.4179,320
12586,12587,2012-06-13,2,1,6,15,0,3,1,1,0.72,0.32,0.4925,281
12587,12588,2012-06-13,2,1,6,16,0,3,1,1,0.72,0.3,0.4925,392
12588,12589,2012-06-13,2,1,6,17,0,3,1,1,0.72,0.32,0.4925,857
12589,12590,2012-06-13,2,1,6,18,0,3,1,1,0.72,0.32,0.4478,744
12590,12591,2012-06-13,2,1,6,19,0,3,1,1,0.7,0.34,0.3881,671
12591,12592,2012-06-13,2,1,6,20,0,3,1,1,0.68,0.36,0.4179,448
12592,12593,2012-06-13,2,1,6,21,0,3,1,1,0.64,0.44,0.3582,396
12593,12594,2012-06-13,2,1,6,22,0,3,1,1,0.62,0.5,0.2985,238
12594,12595,2012-06-13,2,1,6,23,0,3,1,1,0.62,0.5,0.2836,153
12595,12596,2012-06-14,2,1,6,0,0,4,1,1,0.6,0.53,0.2985,48
12596,12597,2012-06-14,2,1,6,1,0,4,1,1,0.6,0.56,0.2239,21
12597,12598,2012-06-14,2,1,6,2,0,4,1,2,0.62,0.53,0.2537,9
12598,12599,2012-06-14,2,1,6,3,0,4,1,2,0.62,0.53,0.2836,5
12599,12600,2012-06-14,2,1,6,4,0,4,1,2,0.6,0.56,0.2537,6
12600,12601,2012-06-14,2,1,6,5,0,4,1,2,0.6,0.56,0.2537,40
12601,12602,2012-06-14,2,1,6,6,0,4,1,1,0.58,0.6,0.2836,181
12602,12603,2012-06-14,2,1,6,7,0,4,1,1,0.6,0.6,0.2836,506
12603,12604,2012-06-14,2,1,6,8,0,4,1,1,0.6,0.64,0.3284,719
12604,12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.61,0.2239,357
12605,12606,2012-06-14,2,1,6,10,0,4,1,1,0.64,0.65,0.4179,179
12606,12607,2012-06-14,2,1,6,11,0,4,1,1,0.66,0.57,0.2537,228
12607,12608,2012-06-14,2,1,6,12,0,4,1,2,0.66,0.61,0.2239,265
12608,12609,2012-06-14,2,1,6,13,0,4,1,1,0.68,0.57,0.1642,284
12609,12610,2012-06-14,2,1,6,14,0,4,1,1,0.7,0.54,0.2836,298
12610,12611,2012-06-14,2,1,6,15,0,4,1,1,0.74,0.48,0.2985,324
12611,12612,2012-06-14,2,1,6,16,0,4,1,1,0.72,0.51,0.2836,438
12612,12613,2012-06-14,2,1,6,17,0,4,1,1,0.72,0.48,0.2239,867
12613,12614,2012-06-14,2,1,6,18,0,4,1,1,0.74,0.42,0.194,823
12614,12615,2012-06-14,2,1,6,19,0,4,1,1,0.7,0.48,0.2537,579
12615,12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.65,0.2537,435
12616,12617,2012-06-14,2,1,6,21,0,4,1,1,0.64,0.65,0.1642,337
12617,12618,2012-06-14,2,1,6,22,0,4,1,2,0.64,0.65,0.2239,242
12618,12619,2012-06-14,2,1,6,23,0,4,1,2,0.62,0.69,0.1642,172
12619,12620,2012-06-15,2,1,6,0,0,5,1,1,0.6,0.73,0.1642,94
12620,12621,2012-06-15,2,1,6,1,0,5,1,1,0.58,0.78,0.194,51
12621,12622,2012-06-15,2,1,6,2,0,5,1,1,0.56,0.83,0.1045,15
12622,12623,2012-06-15,2,1,6,3,0,5,1,1,0.56,0.83,0.1642,5
12623,12624,2012-06-15,2,1,6,4,0,5,1,1,0.56,0.83,0.1642,14
12624,12625,2012-06-15,2,1,6,5,0,5,1,1,0.54,0.88,0.1045,33
12625,12626,2012-06-15,2,1,6,6,0,5,1,1,0.54,0.83,0.1343,151
12626,12627,2012-06-15,2,1,6,7,0,5,1,1,0.56,0.83,0.1642,430
12627,12628,2012-06-15,2,1,6,8,0,5,1,1,0.6,0.69,0.1642,653
12628,12629,2012-06-15,2,1,6,9,0,5,1,1,0.62,0.65,0.1642,366
12629,12630,2012-06-15,2,1,6,10,0,5,1,1,0.64,0.57,0.1642,216
12630,12631,2012-06-15,2,1,6,11,0,5,1,1,0.66,0.5,0.194,286
12631,12632,2012-06-15,2,1,6,12,0,5,1,1,0.7,0.45,0.1642,403
12632,12633,2012-06-15,2,1,6,13,0,5,1,1,0.7,0.42,0.2537,393
12633,12634,2012-06-15,2,1,6,14,0,5,1,1,0.72,0.39,0.194,376
12634,12635,2012-06-15,2,1,6,15,0,5,1,1,0.72,0.39,0.194,377
12635,12636,2012-06-15,2,1,6,16,0,5,1,1,0.72,0.37,0.194,558
12636,12637,2012-06-15,2,1,6,17,0,5,1,1,0.74,0.37,0.2836,823
12637,12638,2012-06-15,2,1,6,18,0,5,1,1,0.72,0.39,0.2239,693
12638,12639,2012-06-15,2,1,6,19,0,5,1,1,0.7,0.42,0.1642,467
12639,12640,2012-06-15,2,1,6,20,0,5,1,1,0.68,0.44,0.194,385
12640,12641,2012-06-15,2,1,6,21,0,5,1,1,0.66,0.5,0.1045,333
12641,12642,2012-06-15,2,1,6,22,0,5,1,1,0.64,0.53,0.1343,321
12642,12643,2012-06-15,2,1,6,23,0,5,1,1,0.62,0.53,0.2537,222
12643,12644,2012-06-16,2,1,6,0,0,6,0,1,0.58,0.56,0.1343,137
12644,12645,2012-06-16,2,1,6,1,0,6,0,1,0.56,0.56,0.0,95
12645,12646,2012-06-16,2,1,6,2,0,6,0,1,0.58,0.53,0.0,67
12646,12647,2012-06-16,2,1,6,3,0,6,0,1,0.56,0.6,0.0896,27
12647,12648,2012-06-16,2,1,6,4,0,6,0,1,0.54,0.68,0.1343,8
12648,12649,2012-06-16,2,1,6,5,0,6,0,1,0.54,0.68,0.1045,23
12649,12650,2012-06-16,2,1,6,6,0,6,0,1,0.54,0.68,0.194,47
12650,12651,2012-06-16,2,1,6,7,0,6,0,1,0.54,0.68,0.194,78
12651,12652,2012-06-16,2,1,6,8,0,6,0,1,0.58,0.64,0.1642,204
12652,12653,2012-06-16,2,1,6,9,0,6,0,1,0.6,0.6,0.0896,367
12653,12654,2012-06-16,2,1,6,10,0,6,0,1,0.64,0.47,0.194,435
12654,12655,2012-06-16,2,1,6,11,0,6,0,1,0.66,0.39,0.1642,566
12655,12656,2012-06-16,2,1,6,12,0,6,0,1,0.68,0.41,0.1045,603
12656,12657,2012-06-16,2,1,6,13,0,6,0,1,0.72,0.34,0.1642,617
12657,12658,2012-06-16,2,1,6,14,0,6,0,1,0.72,0.37,0.2239,573
12658,12659,2012-06-16,2,1,6,15,0,6,0,1,0.74,0.35,0.2537,583
12659,12660,2012-06-16,2,1,6,16,0,6,0,2,0.72,0.37,0.1045,542
12660,12661,2012-06-16,2,1,6,17,0,6,0,2,0.72,0.37,0.2537,593
12661,12662,2012-06-16,2,1,6,18,0,6,0,2,0.72,0.37,0.2239,571
12662,12663,2012-06-16,2,1,6,19,0,6,0,2,0.7,0.42,0.194,461
12663,12664,2012-06-16,2,1,6,20,0,6,0,2,0.66,0.47,0.194,352
12664,12665,2012-06-16,2,1,6,21,0,6,0,2,0.64,0.5,0.2239,290
12665,12666,2012-06-16,2,1,6,22,0,6,0,1,0.62,0.53,0.2985,280
12666,12667,2012-06-16,2,1,6,23,0,6,0,1,0.6,0.53,0.2985,183
12667,12668,2012-06-17,2,1,6,0,0,0,0,1,0.56,0.56,0.1343,148
12668,12669,2012-06-17,2,1,6,1,0,0,0,1,0.56,0.6,0.1642,88
12669,12670,2012-06-17,2,1,6,2,0,0,0,1,0.56,0.56,0.0896,74
12670,12671,2012-06-17,2,1,6,3,0,0,0,1,0.54,0.64,0.1045,28
12671,12672,2012-06-17,2,1,6,4,0,0,0,1,0.54,0.64,0.0896,18
12672,12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.68,0.1343,17
12673,12674,2012-06-17,2,1,6,6,0,0,0,1,0.52,0.72,0.1045,23
12674,12675,2012-06-17,2,1,6,7,0,0,0,1,0.52,0.72,0.0896,48
12675,12676,2012-06-17,2,1,6,8,0,0,0,1,0.56,0.68,0.2537,119
12676,12677,2012-06-17,2,1,6,9,0,0,0,1,0.56,0.68,0.1642,274
12677,12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.64,0.0,436
12678,12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.57,0.1045,546
12679,12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.57,0.0,615
12680,12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.53,0.1642,614
12681,12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.53,0.0,582
12682,12683,2012-06-17,2,1,6,15,0,0,0,1,0.66,0.5,0.2239,463
12683,12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.54,0.2985,580
12684,12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.57,0.2239,593
12685,12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.53,0.194,513
12686,12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.53,0.1642,390
12687,12688,2012-06-17,2,1,6,20,0,0,0,1,0.62,0.57,0.194,302
12688,12689,2012-06-17,2,1,6,21,0,0,0,1,0.62,0.57,0.194,246
12689,12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6,0.194,153
12690,12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.64,0.194,108
12691,12692,2012-06-18,2,1,6,0,0,1,1,1,0.56,0.73,0.2537,40
12692,12693,2012-06-18,2,1,6,1,0,1,1,1,0.54,0.77,0.2239,14
12693,12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.77,0.2239,9
12694,12695,2012-06-18,2,1,6,3,0,1,1,2,0.52,0.83,0.2239,4
12695,12696,2012-06-18,2,1,6,4,0,1,1,2,0.54,0.77,0.194,9
12696,12697,2012-06-18,2,1,6,5,0,1,1,3,0.52,0.83,0.1343,23
12697,12698,2012-06-18,2,1,6,6,0,1,1,3,0.52,0.88,0.1343,37
12698,12699,2012-06-18,2,1,6,7,0,1,1,3,0.52,0.94,0.2239,145
12699,12700,2012-06-18,2,1,6,8,0,1,1,2,0.54,0.83,0.194,474
12700,12701,2012-06-18,2,1,6,9,0,1,1,2,0.54,0.83,0.2239,250
12701,12702,2012-06-18,2,1,6,10,0,1,1,3,0.54,0.88,0.1045,91
12702,12703,2012-06-18,2,1,6,11,0,1,1,2,0.54,0.88,0.1642,121
12703,12704,2012-06-18,2,1,6,12,0,1,1,3,0.56,0.78,0.1343,168
12704,12705,2012-06-18,2,1,6,13,0,1,1,2,0.58,0.73,0.1343,225
12705,12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.68,0.194,219
12706,12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.69,0.194,237
12707,12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.73,0.194,332
12708,12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.73,0.194,723
12709,12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.69,0.1642,642
12710,12711,2012-06-18,2,1,6,19,0,1,1,2,0.62,0.73,0.0896,463
12711,12712,2012-06-18,2,1,6,20,0,1,1,2,0.62,0.73,0.1343,362
12712,12713,2012-06-18,2,1,6,21,0,1,1,2,0.62,0.73,0.1045,273
12713,12714,2012-06-18,2,1,6,22,0,1,1,2,0.62,0.73,0.1642,164
12714,12715,2012-06-18,2,1,6,23,0,1,1,3,0.6,0.78,0.194,74
12715,12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.78,0.1642,35
12716,12717,2012-06-19,2,1,6,1,0,2,1,2,0.6,0.78,0.1642,14
12717,12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.78,0.1343,15
12718,12719,2012-06-19,2,1,6,3,0,2,1,2,0.6,0.78,0.1045,8
12719,12720,2012-06-19,2,1,6,4,0,2,1,2,0.6,0.78,0.1343,10
12720,12721,2012-06-19,2,1,6,5,0,2,1,2,0.6,0.78,0.194,37
12721,12722,2012-06-19,2,1,6,6,0,2,1,2,0.6,0.78,0.1045,161
12722,12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.78,0.1343,480
12723,12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.78,0.1642,673
12724,12725,2012-06-19,2,1,6,9,0,2,1,1,0.64,0.73,0.0896,328
12725,12726,2012-06-19,2,1,6,10,0,2,1,1,0.64,0.73,0.0896,180
12726,12727,2012-06-19,2,1,6,11,0,2,1,1,0.66,0.69,0.1343,230
12727,12728,2012-06-19,2,1,6,12,0,2,1,1,0.7,0.65,0.0896,292
12728,12729,2012-06-19,2,1,6,13,0,2,1,1,0.74,0.58,0.1343,272
12729,12730,2012-06-19,2,1,6,14,0,2,1,1,0.76,0.58,0.1045,227
12730,12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.59,0.1642,259
12731,12732,2012-06-19,2,1,6,16,0,2,1,1,0.8,0.55,0.2239,334
12732,12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.55,0.194,811
12733,12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.55,0.1642,795
12734,12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.59,0.2239,514
12735,12736,2012-06-19,2,1,6,20,0,2,1,1,0.8,0.55,0.2537,458
12736,12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.62,0.1642,276
12737,12738,2012-06-19,2,1,6,22,0,2,1,1,0.72,0.79,0.0896,291
12738,12739,2012-06-19,2,1,6,23,0,2,1,1,0.72,0.79,0.1343,125
12739,12740,2012-06-20,2,1,6,0,0,3,1,1,0.7,0.79,0.194,53
12740,12741,2012-06-20,2,1,6,1,0,3,1,1,0.68,0.79,0.194,27
12741,12742,2012-06-20,2,1,6,2,0,3,1,1,0.66,0.83,0.1642,6
12742,12743,2012-06-20,2,1,6,3,0,3,1,1,0.66,0.83,0.1343,8
12743,12744,2012-06-20,2,1,6,4,0,3,1,1,0.66,0.83,0.0896,7
12744,12745,2012-06-20,2,1,6,5,0,3,1,1,0.66,0.83,0.0896,39
12745,12746,2012-06-20,2,1,6,6,0,3,1,2,0.64,0.89,0.0896,165
12746,12747,2012-06-20,2,1,6,7,0,3,1,2,0.66,0.89,0.0,464
12747,12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.79,0.1045,643
12748,12749,2012-06-20,2,1,6,9,0,3,1,2,0.72,0.74,0.0,316
12749,12750,2012-06-20,2,1,6,10,0,3,1,1,0.82,0.52,0.1343,167
12750,12751,2012-06-20,2,1,6,11,0,3,1,1,0.84,0.49,0.194,188
12751,12752,2012-06-20,2,1,6,12,0,3,1,1,0.86,0.47,0.1642,180
12752,12753,2012-06-20,2,1,6,13,0,3,1,1,0.86,0.44,0.1045,211
12753,12754,2012-06-20,2,1,6,14,0,3,1,1,0.88,0.39,0.194,190
12754,12755,2012-06-20,2,1,6,15,0,3,1,1,0.9,0.35,0.0,179
12755,12756,2012-06-20,2,1,6,16,0,3,1,1,0.9,0.35,0.1045,335
12756,12757,2012-06-20,2,1,6,17,0,3,1,1,0.9,0.37,0.0,691
12757,12758,2012-06-20,2,1,6,18,0,3,1,1,0.9,0.37,0.0,672
12758,12759,2012-06-20,2,1,6,19,0,3,1,1,0.88,0.37,0.2537,539
12759,12760,2012-06-20,2,1,6,20,0,3,1,1,0.86,0.39,0.2239,407
12760,12761,2012-06-20,2,1,6,21,0,3,1,1,0.84,0.44,0.0896,344
12761,12762,2012-06-20,2,1,6,22,0,3,1,1,0.82,0.46,0.1045,257
12762,12763,2012-06-20,2,1,6,23,0,3,1,1,0.78,0.59,0.1045,123
12763,12764,2012-06-21,2,1,6,0,0,4,1,1,0.74,0.7,0.0896,69
12764,12765,2012-06-21,2,1,6,1,0,4,1,1,0.72,0.79,0.1343,18
12765,12766,2012-06-21,2,1,6,2,0,4,1,1,0.72,0.79,0.1045,18
12766,12767,2012-06-21,2,1,6,3,0,4,1,1,0.72,0.74,0.0,11
12767,12768,2012-06-21,2,1,6,4,0,4,1,1,0.7,0.84,0.0896,12
12768,12769,2012-06-21,2,1,6,5,0,4,1,1,0.7,0.84,0.1045,40
12769,12770,2012-06-21,2,1,6,6,0,4,1,2,0.7,0.84,0.0896,150
12770,12771,2012-06-21,2,1,6,7,0,4,1,2,0.7,0.84,0.0896,463
12771,12772,2012-06-21,2,1,6,8,0,4,1,1,0.74,0.7,0.0,590
12772,12773,2012-06-21,2,1,6,9,0,4,1,1,0.8,0.55,0.194,256
12773,12774,2012-06-21,2,1,6,10,0,4,1,1,0.84,0.49,0.1045,150
12774,12775,2012-06-21,2,1,6,11,0,4,1,1,0.86,0.41,0.1343,161
12775,12776,2012-06-21,2,1,6,12,0,4,1,1,0.9,0.35,0.194,215
12776,12777,2012-06-21,2,1,6,13,0,4,1,1,0.9,0.35,0.0,172
