index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
11452,2012-04-27,1,1,4,8,0,5,1,1,0.4,0.5,0.0,592,1
11461,2012-04-27,1,1,4,17,0,5,1,1,0.54,0.24,0.3881,702,1
11462,2012-04-27,1,1,4,18,0,5,1,1,0.52,0.25,0.3582,654,1
11504,2012-04-29,1,1,4,12,0,0,0,1,0.48,0.44,0.1045,584,1
11505,2012-04-29,1,1,4,13,0,0,0,1,0.5,0.45,0.1045,595,1
11506,2012-04-29,1,1,4,14,0,0,0,1,0.54,0.34,0.0,653,1
11507,2012-04-29,1,1,4,15,0,0,0,1,0.56,0.37,0.1343,603,1
11508,2012-04-29,1,1,4,16,0,0,0,1,0.6,0.28,0.194,587,1
11509,2012-04-29,1,1,4,17,0,0,0,1,0.62,0.27,0.2985,522,1
11510,2012-04-29,1,1,4,18,0,0,0,1,0.6,0.26,0.2836,487,1
11524,2012-04-30,1,1,4,8,0,1,1,1,0.4,0.43,0.194,596,1
11533,2012-04-30,1,1,4,17,0,1,1,1,0.56,0.6,0.1642,683,1
11534,2012-04-30,1,1,4,18,0,1,1,2,0.56,0.6,0.2239,664,1
11548,2012-05-01,1,1,5,8,0,2,1,2,0.52,0.94,0.2836,557,1
11557,2012-05-01,1,1,5,17,0,2,1,1,0.74,0.48,0.0896,681,1
11558,2012-05-01,1,1,5,18,0,2,1,1,0.7,0.54,0.1343,743,1
11559,2012-05-01,1,1,5,19,0,2,1,1,0.7,0.54,0.1343,487,1
11572,2012-05-02,1,1,5,8,0,3,1,2,0.56,0.88,0.0,666,1
11581,2012-05-02,1,1,5,17,0,3,1,1,0.6,0.73,0.2537,729,1
11582,2012-05-02,1,1,5,18,0,3,1,1,0.56,0.73,0.2239,813,1
11583,2012-05-02,1,1,5,19,0,3,1,1,0.54,0.77,0.2537,504,1
11596,2012-05-03,1,1,5,8,0,4,1,3,0.46,0.88,0.194,627,1
11605,2012-05-03,1,1,5,17,0,4,1,1,0.72,0.54,0.1343,704,1
11606,2012-05-03,1,1,5,18,0,4,1,1,0.72,0.58,0.1343,706,1
11607,2012-05-03,1,1,5,19,0,4,1,1,0.7,0.61,0.194,522,1
11620,2012-05-04,1,1,5,8,0,5,1,1,0.56,0.88,0.0,618,1
11629,2012-05-04,1,1,5,17,0,5,1,1,0.7,0.54,0.4627,643,1
11630,2012-05-04,1,1,5,18,0,5,1,1,0.7,0.54,0.4627,641,1
11646,2012-05-05,1,1,5,10,0,6,0,1,0.66,0.65,0.1343,432,1
11647,2012-05-05,1,1,5,11,0,6,0,1,0.7,0.58,0.0896,575,1
11648,2012-05-05,1,1,5,12,0,6,0,1,0.72,0.58,0.1045,550,1
11649,2012-05-05,1,1,5,13,0,6,0,1,0.74,0.55,0.1343,524,1
11651,2012-05-05,1,1,5,15,0,6,0,3,0.66,0.74,0.194,541,1
11652,2012-05-05,1,1,5,16,0,6,0,2,0.68,0.65,0.3881,540,1
11653,2012-05-05,1,1,5,17,0,6,0,2,0.68,0.65,0.2985,502,1
11654,2012-05-05,1,1,5,18,0,6,0,2,0.66,0.69,0.3582,434,1
11672,2012-05-06,1,1,5,12,0,0,0,2,0.6,0.64,0.0896,558,1
11673,2012-05-06,1,1,5,13,0,0,0,2,0.6,0.64,0.0,565,1
11674,2012-05-06,1,1,5,14,0,0,0,2,0.6,0.64,0.1045,518,1
11675,2012-05-06,1,1,5,15,0,0,0,2,0.62,0.61,0.1045,571,1
11676,2012-05-06,1,1,5,16,0,0,0,2,0.62,0.61,0.0,544,1
11677,2012-05-06,1,1,5,17,0,0,0,2,0.62,0.65,0.1343,511,1
11692,2012-05-07,1,1,5,8,0,1,1,2,0.5,0.82,0.194,639,1
11701,2012-05-07,1,1,5,17,0,1,1,2,0.6,0.53,0.3284,769,1
11702,2012-05-07,1,1,5,18,0,1,1,2,0.6,0.53,0.3582,680,1
11703,2012-05-07,1,1,5,19,0,1,1,1,0.58,0.56,0.3284,546,1
11716,2012-05-08,1,1,5,8,0,2,1,2,0.54,0.73,0.2985,641,1
11725,2012-05-08,1,1,5,17,0,2,1,2,0.64,0.69,0.2836,717,1
11726,2012-05-08,1,1,5,18,0,2,1,2,0.64,0.69,0.2836,710,1
11734,2012-05-09,1,1,5,2,0,3,1,3,0.56,0.88,0.4478,1,0
11740,2012-05-09,1,1,5,8,0,3,1,2,0.6,0.83,0.1343,622,1
11749,2012-05-09,1,1,5,17,0,3,1,2,0.64,0.53,0.1343,705,1
11764,2012-05-10,1,1,5,8,0,4,1,1,0.46,0.67,0.3582,630,1
11773,2012-05-10,1,1,5,17,0,4,1,1,0.6,0.31,0.3881,732,1
11774,2012-05-10,1,1,5,18,0,4,1,1,0.56,0.35,0.5224,770,1
11775,2012-05-10,1,1,5,19,0,4,1,1,0.54,0.37,0.3582,553,1
11788,2012-05-11,1,1,5,8,0,5,1,1,0.46,0.44,0.2537,620,1
11795,2012-05-11,1,1,5,15,0,5,1,1,0.62,0.25,0.194,439,1
11796,2012-05-11,1,1,5,16,0,5,1,1,0.62,0.25,0.3284,525,1
11797,2012-05-11,1,1,5,17,0,5,1,1,0.64,0.23,0.2537,779,1
11798,2012-05-11,1,1,5,18,0,5,1,1,0.64,0.23,0.2836,596,1
11799,2012-05-11,1,1,5,19,0,5,1,1,0.64,0.23,0.2537,503,1
11815,2012-05-12,1,1,5,11,0,6,0,1,0.62,0.41,0.0896,522,1
11816,2012-05-12,1,1,5,12,0,6,0,1,0.64,0.36,0.1642,559,1
11817,2012-05-12,1,1,5,13,0,6,0,1,0.64,0.36,0.194,659,1
11818,2012-05-12,1,1,5,14,0,6,0,1,0.66,0.36,0.194,615,1
11819,2012-05-12,1,1,5,15,0,6,0,1,0.68,0.24,0.194,590,1
11820,2012-05-12,1,1,5,16,0,6,0,2,0.7,0.21,0.194,591,1
11821,2012-05-12,1,1,5,17,0,6,0,2,0.66,0.36,0.194,576,1
11822,2012-05-12,1,1,5,18,0,6,0,2,0.66,0.31,0.194,546,1
11823,2012-05-12,1,1,5,19,0,6,0,2,0.64,0.36,0.1642,439,1
11840,2012-05-13,1,1,5,12,0,0,0,1,0.64,0.57,0.2239,531,1
11841,2012-05-13,1,1,5,13,0,0,0,1,0.68,0.54,0.2537,602,1
11842,2012-05-13,1,1,5,14,0,0,0,1,0.7,0.48,0.1343,552,1
11843,2012-05-13,1,1,5,15,0,0,0,1,0.72,0.45,0.3582,499,1
11844,2012-05-13,1,1,5,16,0,0,0,1,0.72,0.42,0.2537,564,1
11893,2012-05-15,1,1,5,17,0,2,1,1,0.68,0.65,0.1045,678,1
11894,2012-05-15,1,1,5,18,0,2,1,1,0.7,0.61,0.0896,733,1
11895,2012-05-15,1,1,5,19,0,2,1,1,0.66,0.69,0.1642,512,1
11908,2012-05-16,1,1,5,8,0,3,1,1,0.58,0.83,0.0,650,1
11917,2012-05-16,1,1,5,17,0,3,1,1,0.72,0.51,0.194,873,1
11918,2012-05-16,1,1,5,18,0,3,1,1,0.72,0.51,0.2239,846,1
11919,2012-05-16,1,1,5,19,0,3,1,1,0.7,0.54,0.2836,590,1
11932,2012-05-17,1,1,5,8,0,4,1,1,0.52,0.55,0.4478,634,1
11940,2012-05-17,1,1,5,16,0,4,1,1,0.66,0.31,0.194,430,1
11941,2012-05-17,1,1,5,17,0,4,1,1,0.66,0.31,0.1343,852,1
11942,2012-05-17,1,1,5,18,0,4,1,1,0.66,0.27,0.1642,868,1
11943,2012-05-17,1,1,5,19,0,4,1,1,0.64,0.31,0.194,537,1
11955,2012-05-18,1,1,5,7,0,5,1,1,0.46,0.82,0.1045,515,1
11956,2012-05-18,1,1,5,8,0,5,1,1,0.52,0.59,0.1343,745,1
11964,2012-05-18,1,1,5,16,0,5,1,1,0.66,0.34,0.2537,568,1
11965,2012-05-18,1,1,5,17,0,5,1,1,0.66,0.34,0.1343,812,1
11966,2012-05-18,1,1,5,18,0,5,1,1,0.64,0.38,0.2239,669,1
11967,2012-05-18,1,1,5,19,0,5,1,1,0.62,0.41,0.194,483,1
11983,2012-05-19,1,1,5,11,0,6,0,1,0.62,0.38,0.0896,586,1
11984,2012-05-19,1,1,5,12,0,6,0,1,0.66,0.36,0.0,642,1
11985,2012-05-19,1,1,5,13,0,6,0,1,0.7,0.37,0.1343,704,1
11986,2012-05-19,1,1,5,14,0,6,0,1,0.72,0.3,0.0896,730,1
11987,2012-05-19,1,1,5,15,0,6,0,1,0.72,0.3,0.1045,672,1
11988,2012-05-19,1,1,5,16,0,6,0,1,0.74,0.3,0.1045,642,1
11989,2012-05-19,1,1,5,17,0,6,0,1,0.74,0.3,0.0896,626,1
11990,2012-05-19,1,1,5,18,0,6,0,1,0.74,0.33,0.0896,645,1
11991,2012-05-19,1,1,5,19,0,6,0,1,0.7,0.39,0.1343,432,1
12006,2012-05-20,1,1,5,10,0,0,0,1,0.66,0.34,0.2985,432,1
12007,2012-05-20,1,1,5,11,0,0,0,1,0.66,0.36,0.3284,581,1
12008,2012-05-20,1,1,5,12,0,0,0,1,0.68,0.36,0.3284,637,1
12009,2012-05-20,1,1,5,13,0,0,0,1,0.7,0.37,0.2836,607,1
12010,2012-05-20,1,1,5,14,0,0,0,1,0.72,0.39,0.3881,543,1
12011,2012-05-20,1,1,5,15,0,0,0,2,0.7,0.39,0.4179,502,1
12012,2012-05-20,1,1,5,16,0,0,0,1,0.72,0.42,0.3582,577,1
12013,2012-05-20,1,1,5,17,0,0,0,1,0.72,0.45,0.3284,549,1
12037,2012-05-21,1,1,5,17,0,1,1,2,0.66,0.69,0.2537,508,1
12038,2012-05-21,1,1,5,18,0,1,1,1,0.64,0.73,0.1045,530,1
12052,2012-05-22,1,1,5,8,0,2,1,2,0.56,0.88,0.1343,590,1
12061,2012-05-22,1,1,5,17,0,2,1,1,0.72,0.54,0.0,785,1
12062,2012-05-22,1,1,5,18,0,2,1,1,0.68,0.61,0.1343,785,1
12076,2012-05-23,1,1,5,8,0,3,1,1,0.58,0.83,0.0,719,1
12100,2012-05-24,1,1,5,8,0,4,1,1,0.62,0.73,0.1343,692,1
12109,2012-05-24,1,1,5,17,0,4,1,1,0.74,0.55,0.2836,798,1
12110,2012-05-24,1,1,5,18,0,4,1,1,0.72,0.54,0.3284,752,1
12111,2012-05-24,1,1,5,19,0,4,1,1,0.7,0.61,0.2985,492,1
12124,2012-05-25,1,1,5,8,0,5,1,2,0.64,0.89,0.1045,583,1
12132,2012-05-25,1,1,5,16,0,5,1,1,0.78,0.52,0.2239,584,1
12133,2012-05-25,1,1,5,17,0,5,1,1,0.76,0.62,0.2836,653,1
12134,2012-05-25,1,1,5,18,0,5,1,1,0.76,0.62,0.194,522,1
12150,2012-05-26,1,1,5,10,0,6,0,1,0.68,0.79,0.2239,437,1
12151,2012-05-26,1,1,5,11,0,6,0,1,0.7,0.74,0.194,520,1
12152,2012-05-26,1,1,5,12,0,6,0,1,0.74,0.66,0.2239,529,1
12153,2012-05-26,1,1,5,13,0,6,0,1,0.76,0.66,0.194,539,1
12154,2012-05-26,1,1,5,14,0,6,0,1,0.76,0.66,0.2239,564,1
12155,2012-05-26,1,1,5,15,0,6,0,1,0.76,0.66,0.2836,513,1
12156,2012-05-26,1,1,5,16,0,6,0,1,0.78,0.55,0.2537,504,1
12175,2012-05-27,1,1,5,11,0,0,0,1,0.72,0.66,0.2239,519,1
12176,2012-05-27,1,1,5,12,0,0,0,1,0.74,0.66,0.2537,570,1
12177,2012-05-27,1,1,5,13,0,0,0,1,0.76,0.58,0.194,498,1
12178,2012-05-27,1,1,5,14,0,0,0,1,0.76,0.58,0.2537,547,1
12179,2012-05-27,1,1,5,15,0,0,0,1,0.78,0.52,0.2836,535,1
12180,2012-05-27,1,1,5,16,0,0,0,1,0.78,0.52,0.2836,501,1
12181,2012-05-27,1,1,5,17,0,0,0,1,0.78,0.49,0.2985,522,1
12182,2012-05-27,1,1,5,18,0,0,0,1,0.76,0.58,0.2985,518,1
12200,2012-05-28,1,1,5,12,1,1,0,1,0.76,0.62,0.1343,525,1
12201,2012-05-28,1,1,5,13,1,1,0,1,0.8,0.63,0.2836,556,1
12204,2012-05-28,1,1,5,16,1,1,0,1,0.82,0.56,0.3284,501,1
12220,2012-05-29,1,1,5,8,0,2,1,1,0.7,0.74,0.194,634,1
12229,2012-05-29,1,1,5,17,0,2,1,1,0.82,0.46,0.4179,781,1
12230,2012-05-29,1,1,5,18,0,2,1,1,0.8,0.49,0.4925,710,1
12231,2012-05-29,1,1,5,19,0,2,1,1,0.78,0.52,0.3582,526,1
12243,2012-05-30,1,1,5,7,0,3,1,3,0.6,0.78,0.194,483,1
12244,2012-05-30,1,1,5,8,0,3,1,2,0.6,0.73,0.1642,671,1
12253,2012-05-30,1,1,5,17,0,3,1,1,0.74,0.48,0.0896,839,1
12254,2012-05-30,1,1,5,18,0,3,1,1,0.74,0.48,0.1642,796,1
12255,2012-05-30,1,1,5,19,0,3,1,1,0.72,0.54,0.1642,556,1
12256,2012-05-30,1,1,5,20,0,3,1,2,0.54,0.6,0.1343,431,1
12267,2012-05-31,1,1,5,7,0,4,1,1,0.6,0.64,0.2836,507,1
12268,2012-05-31,1,1,5,8,0,4,1,1,0.62,0.57,0.2537,693,1
12276,2012-05-31,1,1,5,16,0,4,1,1,0.76,0.33,0.2836,487,1
12277,2012-05-31,1,1,5,17,0,4,1,1,0.76,0.31,0.1642,827,1
12278,2012-05-31,1,1,5,18,0,4,1,1,0.74,0.3,0.194,785,1
12279,2012-05-31,1,1,5,19,0,4,1,1,0.72,0.34,0.1642,591,1
12280,2012-05-31,1,1,5,20,0,4,1,1,0.68,0.44,0.1642,479,1
12292,2012-06-01,2,1,6,8,0,5,1,2,0.64,0.89,0.194,694,1
12318,2012-06-02,2,1,6,10,0,6,0,1,0.6,0.53,0.2985,493,1
12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.46,0.2836,536,1
12320,2012-06-02,2,1,6,12,0,6,0,1,0.62,0.43,0.3582,668,1
12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.41,0.2537,679,1
12322,2012-06-02,2,1,6,14,0,6,0,1,0.64,0.38,0.2985,647,1
12323,2012-06-02,2,1,6,15,0,6,0,1,0.64,0.38,0.2537,702,1
12324,2012-06-02,2,1,6,16,0,6,0,1,0.64,0.38,0.2537,644,1
12325,2012-06-02,2,1,6,17,0,6,0,1,0.64,0.36,0.0,586,1
12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.36,0.0,512,1
12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.36,0.1642,554,1
12343,2012-06-03,2,1,6,11,0,0,0,1,0.64,0.41,0.2537,511,1
12344,2012-06-03,2,1,6,12,0,0,0,1,0.66,0.39,0.2985,684,1
12345,2012-06-03,2,1,6,13,0,0,0,1,0.68,0.36,0.2836,686,1
12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.36,0.3284,678,1
12347,2012-06-03,2,1,6,15,0,0,0,1,0.7,0.34,0.0,644,1
12348,2012-06-03,2,1,6,16,0,0,0,1,0.7,0.34,0.2985,662,1
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.34,0.2537,578,1
12350,2012-06-03,2,1,6,18,0,0,0,1,0.7,0.34,0.2537,496,1
12363,2012-06-04,2,1,6,7,0,1,1,1,0.56,0.6,0.2239,517,1
12364,2012-06-04,2,1,6,8,0,1,1,1,0.6,0.49,0.2239,665,1
12373,2012-06-04,2,1,6,17,0,1,1,1,0.64,0.38,0.4478,834,1
12374,2012-06-04,2,1,6,18,0,1,1,1,0.64,0.38,0.3881,822,1
12375,2012-06-04,2,1,6,19,0,1,1,1,0.62,0.38,0.4179,645,1
12387,2012-06-05,2,1,6,7,0,2,1,1,0.48,0.77,0.2985,569,1
12388,2012-06-05,2,1,6,8,0,2,1,2,0.48,0.77,0.2239,710,1
12397,2012-06-05,2,1,6,17,0,2,1,1,0.6,0.43,0.0,850,1
12398,2012-06-05,2,1,6,18,0,2,1,1,0.6,0.43,0.194,790,1
12399,2012-06-05,2,1,6,19,0,2,1,1,0.58,0.46,0.2537,513,1
12411,2012-06-06,2,1,6,7,0,3,1,1,0.5,0.72,0.0,547,1
12412,2012-06-06,2,1,6,8,0,3,1,1,0.54,0.68,0.0,668,1
12421,2012-06-06,2,1,6,17,0,3,1,1,0.62,0.43,0.1343,724,1
12422,2012-06-06,2,1,6,18,0,3,1,3,0.6,0.53,0.194,782,1
12423,2012-06-06,2,1,6,19,0,3,1,1,0.56,0.73,0.2985,538,1
12435,2012-06-07,2,1,6,7,0,4,1,1,0.5,0.82,0.1642,526,1
12436,2012-06-07,2,1,6,8,0,4,1,1,0.52,0.77,0.0,681,1
12445,2012-06-07,2,1,6,17,0,4,1,1,0.72,0.34,0.2537,869,1
12446,2012-06-07,2,1,6,18,0,4,1,1,0.7,0.34,0.2836,813,1
12447,2012-06-07,2,1,6,19,0,4,1,1,0.7,0.34,0.2836,602,1
12460,2012-06-08,2,1,6,8,0,5,1,1,0.58,0.6,0.0896,700,1
12468,2012-06-08,2,1,6,16,0,5,1,1,0.76,0.29,0.2985,523,1
12469,2012-06-08,2,1,6,17,0,5,1,1,0.76,0.29,0.194,793,1
12470,2012-06-08,2,1,6,18,0,5,1,1,0.76,0.27,0.2239,723,1
12471,2012-06-08,2,1,6,19,0,5,1,1,0.74,0.3,0.2239,555,1
12487,2012-06-09,2,1,6,11,0,6,0,1,0.76,0.35,0.0,569,1
12488,2012-06-09,2,1,6,12,0,6,0,1,0.8,0.29,0.2537,531,1
12489,2012-06-09,2,1,6,13,0,6,0,1,0.82,0.24,0.2836,585,1
12490,2012-06-09,2,1,6,14,0,6,0,1,0.82,0.23,0.194,593,1
12491,2012-06-09,2,1,6,15,0,6,0,1,0.84,0.2,0.2985,555,1
12492,2012-06-09,2,1,6,16,0,6,0,1,0.82,0.24,0.194,534,1
12493,2012-06-09,2,1,6,17,0,6,0,1,0.84,0.24,0.0,495,1
12511,2012-06-10,2,1,6,11,0,0,0,1,0.76,0.45,0.0896,499,1
12512,2012-06-10,2,1,6,12,0,0,0,1,0.82,0.3,0.0,502,1
12513,2012-06-10,2,1,6,13,0,0,0,1,0.84,0.28,0.1343,492,1
12514,2012-06-10,2,1,6,14,0,0,0,1,0.84,0.3,0.1343,500,1
12516,2012-06-10,2,1,6,16,0,0,0,1,0.84,0.36,0.2836,508,1
12517,2012-06-10,2,1,6,17,0,0,0,1,0.82,0.41,0.2836,521,1
12518,2012-06-10,2,1,6,18,0,0,0,1,0.82,0.38,0.2239,490,1
12531,2012-06-11,2,1,6,7,0,1,1,1,0.64,0.78,0.1045,503,1
12532,2012-06-11,2,1,6,8,0,1,1,1,0.66,0.74,0.1343,651,1
12541,2012-06-11,2,1,6,17,0,1,1,2,0.8,0.41,0.3582,800,1
12542,2012-06-11,2,1,6,18,0,1,1,2,0.8,0.43,0.2985,831,1
12543,2012-06-11,2,1,6,19,0,1,1,2,0.76,0.48,0.3284,596,1
12556,2012-06-12,2,1,6,8,0,2,1,2,0.62,0.88,0.2239,613,1
12565,2012-06-12,2,1,6,17,0,2,1,2,0.66,0.89,0.2836,681,1
12566,2012-06-12,2,1,6,18,0,2,1,1,0.68,0.83,0.194,653,1
12567,2012-06-12,2,1,6,19,0,2,1,1,0.68,0.83,0.194,491,1
12579,2012-06-13,2,1,6,7,0,3,1,1,0.6,0.83,0.2985,505,1
12580,2012-06-13,2,1,6,8,0,3,1,2,0.62,0.73,0.5224,713,1
12589,2012-06-13,2,1,6,17,0,3,1,1,0.72,0.32,0.4925,857,1
12590,2012-06-13,2,1,6,18,0,3,1,1,0.72,0.32,0.4478,744,1
12591,2012-06-13,2,1,6,19,0,3,1,1,0.7,0.34,0.3881,671,1
12603,2012-06-14,2,1,6,7,0,4,1,1,0.6,0.6,0.2836,506,1
12604,2012-06-14,2,1,6,8,0,4,1,1,0.6,0.64,0.3284,719,1
12612,2012-06-14,2,1,6,16,0,4,1,1,0.72,0.51,0.2836,438,1
12613,2012-06-14,2,1,6,17,0,4,1,1,0.72,0.48,0.2239,867,1
12614,2012-06-14,2,1,6,18,0,4,1,1,0.74,0.42,0.194,823,1
12615,2012-06-14,2,1,6,19,0,4,1,1,0.7,0.48,0.2537,579,1
12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.65,0.2537,435,1
12627,2012-06-15,2,1,6,7,0,5,1,1,0.56,0.83,0.1642,430,1
12628,2012-06-15,2,1,6,8,0,5,1,1,0.6,0.69,0.1642,653,1
12636,2012-06-15,2,1,6,16,0,5,1,1,0.72,0.37,0.194,558,1
12637,2012-06-15,2,1,6,17,0,5,1,1,0.74,0.37,0.2836,823,1
12638,2012-06-15,2,1,6,18,0,5,1,1,0.72,0.39,0.2239,693,1
12654,2012-06-16,2,1,6,10,0,6,0,1,0.64,0.47,0.194,435,1
12655,2012-06-16,2,1,6,11,0,6,0,1,0.66,0.39,0.1642,566,1
12656,2012-06-16,2,1,6,12,0,6,0,1,0.68,0.41,0.1045,603,1
12657,2012-06-16,2,1,6,13,0,6,0,1,0.72,0.34,0.1642,617,1
12658,2012-06-16,2,1,6,14,0,6,0,1,0.72,0.37,0.2239,573,1
12659,2012-06-16,2,1,6,15,0,6,0,1,0.74,0.35,0.2537,583,1
12660,2012-06-16,2,1,6,16,0,6,0,2,0.72,0.37,0.1045,542,1
12661,2012-06-16,2,1,6,17,0,6,0,2,0.72,0.37,0.2537,593,1
12662,2012-06-16,2,1,6,18,0,6,0,2,0.72,0.37,0.2239,571,1
12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.64,0.0,436,1
12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.57,0.1045,546,1
12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.57,0.0,615,1
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.53,0.1642,614,1
12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.53,0.0,582,1
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.54,0.2985,580,1
12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.57,0.2239,593,1
12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.53,0.194,513,1
12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.73,0.194,723,1
12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.69,0.1642,642,1
12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.78,0.1343,480,1
12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.78,0.1642,673,1
12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.55,0.194,811,1
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.55,0.1642,795,1
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.59,0.2239,514,1
12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.79,0.1045,643,1
12757,2012-06-20,2,1,6,17,0,3,1,1,0.9,0.37,0.0,691,1
12758,2012-06-20,2,1,6,18,0,3,1,1,0.9,0.37,0.0,672,1
12759,2012-06-20,2,1,6,19,0,3,1,1,0.88,0.37,0.2537,539,1
12772,2012-06-21,2,1,6,8,0,4,1,1,0.74,0.7,0.0,590,1
12781,2012-06-21,2,1,6,17,0,4,1,1,0.88,0.37,0.0,615,1
12782,2012-06-21,2,1,6,18,0,4,1,1,0.86,0.41,0.194,640,1
12783,2012-06-21,2,1,6,19,0,4,1,1,0.88,0.39,0.2239,499,1
12784,2012-06-21,2,1,6,20,0,4,1,1,0.86,0.44,0.194,436,1
12796,2012-06-22,2,1,6,8,0,5,1,1,0.76,0.55,0.1343,613,1
12805,2012-06-22,2,1,6,17,0,5,1,2,0.82,0.38,0.1642,646,1
12806,2012-06-22,2,1,6,18,0,5,1,2,0.8,0.55,0.194,505,1
12822,2012-06-23,2,1,6,10,0,6,0,1,0.74,0.55,0.194,494,1
12823,2012-06-23,2,1,6,11,0,6,0,1,0.76,0.48,0.2239,516,1
12824,2012-06-23,2,1,6,12,0,6,0,1,0.8,0.43,0.194,602,1
12825,2012-06-23,2,1,6,13,0,6,0,1,0.82,0.34,0.194,564,1
12826,2012-06-23,2,1,6,14,0,6,0,1,0.78,0.33,0.2537,609,1
12827,2012-06-23,2,1,6,15,0,6,0,1,0.84,0.3,0.3284,483,1
12828,2012-06-23,2,1,6,16,0,6,0,1,0.84,0.26,0.2985,513,1
12829,2012-06-23,2,1,6,17,0,6,0,1,0.82,0.26,0.2537,530,1
12830,2012-06-23,2,1,6,18,0,6,0,1,0.82,0.26,0.2985,481,1
12847,2012-06-24,2,1,6,11,0,0,0,1,0.76,0.4,0.1343,506,1
12848,2012-06-24,2,1,6,12,0,0,0,1,0.8,0.33,0.2239,556,1
12849,2012-06-24,2,1,6,13,0,0,0,1,0.8,0.33,0.2836,585,1
12850,2012-06-24,2,1,6,14,0,0,0,1,0.84,0.3,0.2985,551,1
12851,2012-06-24,2,1,6,15,0,0,0,1,0.86,0.28,0.2239,487,1
12853,2012-06-24,2,1,6,17,0,0,0,1,0.84,0.32,0.2537,532,1
12854,2012-06-24,2,1,6,18,0,0,0,1,0.82,0.34,0.2537,534,1
12867,2012-06-25,2,1,6,7,0,1,1,1,0.66,0.74,0.2239,485,1
12868,2012-06-25,2,1,6,8,0,1,1,1,0.66,0.69,0.194,608,1
12877,2012-06-25,2,1,6,17,0,1,1,1,0.8,0.24,0.4627,833,1
12878,2012-06-25,2,1,6,18,0,1,1,1,0.76,0.27,0.4478,791,1
12879,2012-06-25,2,1,6,19,0,1,1,1,0.74,0.27,0.4627,582,1
12891,2012-06-26,2,1,6,7,0,2,1,1,0.52,0.52,0.3582,552,1
12892,2012-06-26,2,1,6,8,0,2,1,1,0.56,0.49,0.3284,656,1
12901,2012-06-26,2,1,6,17,0,2,1,1,0.72,0.28,0.4179,900,1
12902,2012-06-26,2,1,6,18,0,2,1,1,0.72,0.28,0.3582,824,1
12903,2012-06-26,2,1,6,19,0,2,1,1,0.72,0.28,0.2239,612,1
12904,2012-06-26,2,1,6,20,0,2,1,1,0.7,0.3,0.2836,505,1
12915,2012-06-27,2,1,6,7,0,3,1,1,0.6,0.43,0.3582,527,1
12916,2012-06-27,2,1,6,8,0,3,1,1,0.62,0.43,0.3284,687,1
12925,2012-06-27,2,1,6,17,0,3,1,1,0.82,0.24,0.3881,843,1
12926,2012-06-27,2,1,6,18,0,3,1,1,0.8,0.27,0.3284,804,1
12927,2012-06-27,2,1,6,19,0,3,1,1,0.78,0.29,0.3284,643,1
12939,2012-06-28,2,1,6,7,0,4,1,1,0.62,0.61,0.1045,508,1
12940,2012-06-28,2,1,6,8,0,4,1,1,0.66,0.5,0.1343,617,1
12949,2012-06-28,2,1,6,17,0,4,1,1,0.88,0.22,0.194,705,1
12950,2012-06-28,2,1,6,18,0,4,1,1,0.86,0.25,0.2239,697,1
12951,2012-06-28,2,1,6,19,0,4,1,1,0.84,0.3,0.2985,571,1
12964,2012-06-29,2,1,6,8,0,5,1,2,0.74,0.55,0.1045,624,1
12973,2012-06-29,2,1,6,17,0,5,1,1,0.98,0.34,0.194,539,1
13016,2012-07-01,2,1,7,12,0,0,0,1,0.9,0.37,0.2239,433,1
13036,2012-07-02,2,1,7,8,0,1,1,1,0.76,0.52,0.194,568,1
13045,2012-07-02,2,1,7,17,0,1,1,1,0.84,0.32,0.1343,747,1
13046,2012-07-02,2,1,7,18,0,1,1,1,0.84,0.32,0.1642,730,1
13047,2012-07-02,2,1,7,19,0,1,1,1,0.78,0.43,0.1343,581,1
13059,2012-07-03,2,1,7,7,0,2,1,1,0.74,0.58,0.0,483,1
13060,2012-07-03,2,1,7,8,0,2,1,1,0.74,0.62,0.0896,646,1
